Feature,Importance,Std
yeo_joh_shares_float,1.5369330310742852,0.273143216049772
yeo_joh_shares_outstanding,1.2865385491987145,0.5069383569139998
yeo_joh_hist_roe,0.5191140722678373,0.06629839346503297
yeo_joh_hist_roa,0.30680350856962146,0.05429146042136246
yeo_joh_vola,0.30491666433349107,0.0576079453053191
yeo_joh_hist_book_px,0.2391967383212732,0.001761010235799887
yeo_joh_hist_asset_turnover,0.1547759226535228,0.08528120300259667
yeo_joh_hist_gross_profit_usd,0.15056151504592052,0.18079547271504182
yeo_joh_hist_eps_usd,0.1387236893811572,0.0031827359919782694
yeo_joh_market_cap_usd,0.06615197689215302,0.0382162149566736
yeo_joh_hist_capex_depr,0.049515150178820244,0.0946916341010382
yeo_joh_return_usd,0.0441396348924612,0.00644936829621523
yeo_joh_hist_net_chg_lt_debt_usd,0.0334955508849355,0.05526707571693579
yeo_joh_hist_capex_sales,0.024248416506714943,0.04990247417902216
yeo_joh_net_income_usd,0.014831882841228605,0.02528807396307986
yeo_joh_beta,0.012651394692000828,0.0444011183266082
yeo_joh_top_3_shareholder_percentage,0.012022784980336931,0.003897204942007404
yeo_joh_hist_rd_exp_usd,0.005996276962099145,0.03964350917140447
yeo_joh_hist_pe,0.005801285473229223,0.018663182871611506
yeo_joh_top_1_shareholder_percentage,0.003693431110232792,0.01390664455573476
yeo_joh_hist_ev_usd,3.56236758931594e-05,0.04986355566935652
yeo_joh_hist_roic,-0.007413577826002493,0.062287660805671274
yeo_joh_hist_net_debt_usd,-0.06847681772310477,0.21109476422187923
yeo_joh_top_2_shareholder_percentage,-0.07063814601392404,0.04075792763960506
yeo_joh_hist_ebitda_ev,-0.700834391395069,0.0194604881081053
yeo_joh_hist_fcf_yld,-0.9923530978822688,0.060051235993318075
