Feature,Importance,Std
yeo_joh_hist_roic,1.4985053755083197,0.03806595055462614
yeo_joh_hist_ebitda_ev,1.1664594011848006,0.21446324734330435
yeo_joh_hist_asset_turnover,1.0113488367363117,0.13473196394724285
yeo_joh_return_usd,0.782627366319359,0.1930332523414111
yeo_joh_hist_roe,0.6730349208314301,0.039822658084355034
yeo_joh_hist_roa,0.3551951193103611,0.010987609091496209
yeo_joh_hist_ev_usd,0.33780999653552346,0.0594916853995584
yeo_joh_hist_net_debt_usd,0.26317189242796535,0.11852351889931678
yeo_joh_shares_outstanding,0.25758082168845786,0.10175991752987845
yeo_joh_market_cap_usd,0.24804470982424576,0.012316783734730219
yeo_joh_hist_eps_usd,0.24176424332428836,0.06174743916829972
yeo_joh_vola,0.1633670709804631,0.14123862249301333
yeo_joh_shares_float,0.151227764668022,0.18053667876834933
yeo_joh_top_1_shareholder_percentage,0.1393208977411604,0.05738129151322613
yeo_joh_hist_rd_exp_usd,0.12321031303270136,0.05142844895022236
yeo_joh_hist_pe,0.05924099336343902,0.00360878938266751
yeo_joh_hist_book_px,0.04620351580855009,0.041120657558105345
yeo_joh_beta,0.01968360508672573,0.07336929328034847
yeo_joh_hist_capex_depr,0.0015121792116945532,0.010250768986406422
yeo_joh_hist_net_chg_lt_debt_usd,-0.010579554121816992,0.015932580488631443
yeo_joh_net_income_usd,-0.046392295911836356,0.004761770297221801
yeo_joh_hist_capex_sales,-0.07680519409741127,0.07428153843019691
yeo_joh_hist_gross_profit_usd,-0.08791464580179187,0.002662528397882058
yeo_joh_top_3_shareholder_percentage,-0.23580756819630633,0.15224282251694277
yeo_joh_top_2_shareholder_percentage,-0.2623723316771214,0.0441372798444446
yeo_joh_hist_fcf_yld,-0.6373107355169538,0.05805300057452989
