Feature,Importance,Std
yeo_joh_shares_outstanding,3.6584714169385677,1.5171972250218175
yeo_joh_hist_pe,0.9752453404403383,0.7458737014474224
yeo_joh_hist_ebitda_ev,0.6971812906832469,0.520218473212438
yeo_joh_shares_float,0.589253047653358,1.629857837803911
yeo_joh_hist_capex_depr,0.5438484804742245,0.5455605620038853
yeo_joh_hist_gross_profit_usd,0.4806260737395007,0.302653680128941
yeo_joh_hist_roa,0.35037857666090133,0.35116803835826715
yeo_joh_hist_fcf_yld,0.3321408240414314,0.21875527350070456
yeo_joh_hist_rd_exp_usd,0.24126488862738427,0.2683676384050244
random_feature,0.22065602823610675,0.2098109439417044
yeo_joh_hist_net_debt_usd,0.12426947098184371,0.10855027206316947
yeo_joh_hist_net_chg_lt_debt_usd,0.08236272929697463,0.08151530923241523
yeo_joh_vola,0.06340572799270205,0.04235820691941683
yeo_joh_hist_capex_sales,-0.01755627004389737,0.03243479310238229
yeo_joh_hist_roe,-0.04922470004174784,0.006715304201691197
yeo_joh_hist_asset_turnover,-0.05561957756712843,0.06431686239953649
yeo_joh_top_2_shareholder_percentage,-0.07228966884802901,0.05837800342119692
yeo_joh_return_usd,-0.07893733901785538,0.010098361174968318
yeo_joh_hist_ev_usd,-0.09250089016936158,0.11602894863841584
yeo_joh_market_cap_usd,-0.18809848054604572,0.3373245110909977
yeo_joh_net_income_usd,-0.22536431081363162,0.2671492004885181
yeo_joh_beta,-0.2441188575335076,0.18924065516206667
yeo_joh_top_3_shareholder_percentage,-0.28734559475630306,0.2519947762576038
yeo_joh_top_1_shareholder_percentage,-0.7861359596380453,0.8839275874307191
yeo_joh_hist_book_px,-1.6154083408484041,1.5561089897009026
yeo_joh_hist_eps_usd,-2.614893263936466,2.634908368626924
yeo_joh_hist_roic,-3.060271783273919,3.718161996946975
