Feature,Importance,Std
yeo_joh_hist_roic,3.546547210519287,0.0819054232181804
yeo_joh_hist_roa,2.4225234829617115,0.4061520104840124
yeo_joh_hist_ev_usd,2.2306801895241053,0.3665256297072217
yeo_joh_market_cap_usd,1.6612836334894707,0.04924319045778436
yeo_joh_hist_capex_sales,0.663064177673212,0.14948960420521518
yeo_joh_shares_float,0.43703350172863176,0.04019019682582159
yeo_joh_top_3_shareholder_percentage,0.3601504366468029,0.27486522712566175
yeo_joh_hist_net_debt_usd,0.35390418894854614,0.22991623119684723
yeo_joh_vola,0.3178792009608906,0.09106942559432607
yeo_joh_hist_fcf_yld,0.22395973376593892,0.03551924352542013
yeo_joh_top_2_shareholder_percentage,0.21450766298025847,0.039601914963037554
yeo_joh_hist_ebitda_ev,0.09515178815002812,0.16431262100160038
yeo_joh_shares_outstanding,0.08010731964093587,0.005324010757235431
yeo_joh_hist_rd_exp_usd,0.028584755732226963,0.0389370417688486
yeo_joh_hist_capex_depr,0.02045585943346051,0.0010280157892004205
yeo_joh_hist_asset_turnover,0.0069819371056834,0.17203707849587513
yeo_joh_hist_gross_profit_usd,0.0030235542625391965,0.00424235141737217
yeo_joh_net_income_usd,1.8673235520516585e-05,0.00021569948504129854
yeo_joh_hist_net_chg_lt_debt_usd,-0.0025685947439646473,0.03560790971490779
yeo_joh_return_usd,-0.006343351148226706,0.11023782162212736
yeo_joh_top_1_shareholder_percentage,-0.027669252732697824,0.011884930393934123
yeo_joh_hist_pe,-0.03749845367457927,0.07735476140621045
yeo_joh_hist_eps_usd,-0.08970115052118399,0.02777787430033407
yeo_joh_beta,-0.12616748940095612,0.2562199692185281
yeo_joh_hist_book_px,-0.21523246059071455,0.010509616593446625
yeo_joh_hist_roe,-0.3470483671248288,0.0824186435329417
