Feature,Importance,Std
issuer_cntry_domicile_name_United States of America,1.7438239626242287,0.12511764010318846
top_3_shareholder_location_Luxembourg,1.3167793696024985,0.11217343048363804
top_3_shareholder_location_United Kingdom,1.12813087312637,0.10674609744828623
top_3_shareholder_location_Norway,1.0973820514750126,0.11323961211761628
top_3_shareholder_location_Ireland,0.9890773346979355,0.11962980084546816
issuer_cntry_domicile_name_Canada,0.39436160702170625,0.04359567535721347
cntry_of_risk_JP,0.37228214299285467,0.040369298091998275
issuer_cntry_domicile_name_Japan,0.37228214299283274,0.04036929809199693
issuer_cntry_domicile_name_Hong Kong,0.33441489568870486,0.0470908141540859
issuer_cntry_domicile_name_Switzerland,0.3268833326605744,0.029801839026123735
issuer_cntry_domicile_name_Germany,0.29904913432035163,0.029277799412332193
issuer_cntry_domicile_name_United Kingdom,0.28001507681341115,0.04445999563172088
top_3_shareholder_location_Canada,0.2153848193771018,0.01703062008221451
top_1_shareholder_location_Japan,0.1906165733788082,0.027667196104189936
top_3_shareholder_location_Australia,0.15153406605913114,0.023343167259122125
top_1_shareholder_location_United States,0.15056049151998566,0.019697777047939243
issuer_cntry_domicile_name_Sweden,0.1278951657795488,0.016708746990018057
top_2_shareholder_location_United States,0.12566933874177538,0.025323879829344524
issuer_cntry_domicile_name_Italy,0.11339556111938558,0.013358910220801809
issuer_cntry_domicile_name_Luxembourg,0.11303197856111331,0.02588863767286708
cntry_of_risk_IN,0.10356463924672706,0.014999568108831188
top_3_shareholder_location_Germany,0.09824144171346487,0.015207475250944872
issuer_cntry_domicile_name_Singapore,0.09628537273968214,0.01860118830330902
gics_sector_Information Technology,0.09378667637164809,0.01588058702912761
issuer_cntry_domicile_name_France,0.08774657083992124,0.018725127539894828
issuer_cntry_domicile_name_Norway,0.08432974403887054,0.01591535029384223
cntry_of_risk_AU,0.07771716821438443,0.01041594304810135
gics_sector_Financials,0.06731980003276332,0.016355483811376224
gics_sub_ind_Application Software,0.06676686207608136,0.014400107686669935
top_2_shareholder_location_Luxembourg,0.06242216056209175,0.011440572701052157
issuer_cntry_domicile_name_Israel,0.05539890186703167,0.012409812956259304
top_3_shareholder_location_France,0.05124704471987997,0.016474398349606015
cntry_of_risk_US,0.050260668750082074,0.005102910601185924
gics_sub_ind_Industrial Machinery & Supplies & Components,0.05004958633294922,0.009258702046932946
top_3_shareholder_location_Spain,0.04995008586591674,0.012947152271691608
yeo_joh_top_2_shareholder_percentage,0.04860040358259506,0.005822024807622963
issuer_cntry_domicile_name_Netherlands,0.04573161892122779,0.01242262258360449
top_3_shareholder_location_Sweden,0.04348560796589681,0.015097222841692647
yeo_joh_return_usd,0.040962935319055926,0.007644525034332057
issuer_cntry_domicile_name_South Africa,0.0405575985506912,0.01064707678486343
top_3_shareholder_location_Japan,0.03767850448173482,0.010067801148907667
cntry_of_risk_CH,0.0375058325390087,0.008886542040018321
issuer_cntry_domicile_name_China,0.0360653644888135,0.009277323808154839
yeo_joh_top_3_shareholder_percentage,0.03276522522810993,0.008467484473551886
cntry_of_risk_BE,0.03259099706012063,0.012042670770026326
gics_sector_Industrials,0.028406920175942874,0.014330476584265728
gics_sub_ind_Regional Banks,0.02736886818373042,0.007611152709493013
gics_sub_ind_Building Products,0.025509691040472314,0.010133447619729235
gics_sub_ind_Transaction & Payment Processing Services,0.024309559355132414,0.008349209262038835
issuer_cntry_domicile_name_Austria,0.024215606889298812,0.01746782708466736
issuer_cntry_domicile_name_South Korea,0.02361154885545892,0.009251326007653743
gics_sub_ind_Air Freight & Logistics,0.022666899355011805,0.006698605467286222
yeo_joh_hist_gross_profit_usd,0.022023895370464473,0.00712575665110645
gics_sub_ind_Life & Health Insurance,0.021860038579933426,0.003448412716613859
top_2_shareholder_location_Ireland,0.021555407937858283,0.012850824691752607
top_3_shareholder_location_Hong Kong,0.019192275369065058,0.008447259841319795
yeo_joh_vola,0.019159257427654997,0.006040202065296075
gics_sub_ind_Diversified Banks,0.019069933281370056,0.007918298837368016
gics_sub_ind_Automobile Manufacturers,0.01906956083422311,0.006835992842026476
gics_sub_ind_Asset Management & Custody Banks,0.018843767635834542,0.014188971941268823
cntry_of_risk_DE,0.01862539092866272,0.006061915165345768
top_3_shareholder_location_Austria,0.01855705914339517,0.00945832723508823
cntry_of_risk_FR,0.018314238296965192,0.007361152793295931
gics_sub_ind_Rail Transportation,0.01791264880444745,0.005478477516416048
issuer_cntry_domicile_name_Ireland,0.015775716443176692,0.00472986857082602
yeo_joh_net_income_usd,0.01572662097221078,0.0033953019911312017
issuer_cntry_domicile_name_Bermuda,0.01502057325274343,0.007377751234387205
gics_sub_ind_IT Consulting & Other Services,0.014588070990549918,0.004911963524862531
cntry_of_risk_GB,0.013482063877388883,0.005709455979150577
cntry_of_risk_NO,0.01272526977985169,0.011103321181797765
gics_sub_ind_Construction & Engineering,0.012381235048042971,0.004080426070841484
top_3_shareholder_location_Switzerland,0.012161261340388519,0.0058155689878659315
gics_sub_ind_Restaurants,0.011762740816686235,0.004328660815531425
cntry_of_risk_ES,0.011429017729144708,0.005221140205055658
issuer_cntry_domicile_name_Spain,0.011429017729144175,0.0052211402050554735
gics_sub_ind_Motorcycle Manufacturers,0.011129536071281365,0.006731410355486077
top_1_shareholder_location_Canada,0.010151609893794355,0.005384492681487563
gics_sub_ind_Systems Software,0.009981600018121872,0.007096967258469499
gics_sub_ind_Semiconductor Materials & Equipment,0.00969230671192196,0.007615853439130738
gics_sub_ind_Trading Companies & Distributors,0.009474857737334386,0.006489158132720113
