Feature,Importance,Std
issuer_cntry_domicile_name_United States of America,1.7570752946085022,0.1263970770650006
top_3_shareholder_location_Luxembourg,1.281800585149799,0.1102482891369178
top_3_shareholder_location_United Kingdom,1.0966299394944639,0.10473924837158843
top_3_shareholder_location_Norway,1.0672783112929032,0.11125084294807576
top_3_shareholder_location_Ireland,0.961274817638037,0.11788929723000834
issuer_cntry_domicile_name_Canada,0.3923943769944506,0.04319784586959788
issuer_cntry_domicile_name_Japan,0.37889566775319283,0.04074652298299773
cntry_of_risk_JP,0.3788956677531637,0.04074652298299601
issuer_cntry_domicile_name_Hong Kong,0.3361808570589006,0.04738623314859072
issuer_cntry_domicile_name_Switzerland,0.3290287285507943,0.03002137597569228
issuer_cntry_domicile_name_Germany,0.30103666976608917,0.02927139109281696
issuer_cntry_domicile_name_United Kingdom,0.2820602616735327,0.04461028912453372
top_3_shareholder_location_Canada,0.20952135775750688,0.016961348260996247
top_1_shareholder_location_Japan,0.18739855844881315,0.02723527371147334
top_3_shareholder_location_Australia,0.14802902820720323,0.02292210366977158
top_1_shareholder_location_United States,0.14618671447079817,0.01929759919765666
issuer_cntry_domicile_name_Sweden,0.13033455622348883,0.016699772299427235
top_2_shareholder_location_United States,0.12041277748015448,0.024880839115035705
issuer_cntry_domicile_name_Italy,0.11548252425979896,0.013476963711775482
issuer_cntry_domicile_name_Luxembourg,0.11323962741802307,0.026010502579822462
cntry_of_risk_IN,0.10499709009775451,0.015142487339460699
issuer_cntry_domicile_name_Singapore,0.09784855447390564,0.018719655016557608
top_3_shareholder_location_Germany,0.09530299296020357,0.015087486502079965
gics_sector_Information Technology,0.09433368034784465,0.015854615678569522
issuer_cntry_domicile_name_France,0.08945606425232182,0.018978707850571742
issuer_cntry_domicile_name_Norway,0.08541378310911316,0.015899898591529186
cntry_of_risk_AU,0.08190851053873623,0.010797798522325647
gics_sector_Financials,0.06748749081945511,0.01635085287925921
gics_sub_ind_Application Software,0.067047678119762,0.014398199988005018
top_2_shareholder_location_Luxembourg,0.06272622718831311,0.011485798292370801
issuer_cntry_domicile_name_Israel,0.05631463598714661,0.012524038819277179
cntry_of_risk_US,0.055596737081274106,0.005561616884803913
gics_sub_ind_Industrial Machinery & Supplies & Components,0.05056772396805612,0.009383130830560736
top_3_shareholder_location_Spain,0.04917578690297699,0.012858437036067802
top_3_shareholder_location_France,0.049043679842162416,0.016248989130772447
yeo_joh_top_2_shareholder_percentage,0.04821071582781491,0.005808223750864481
issuer_cntry_domicile_name_Netherlands,0.04611552322838477,0.012539286514947045
top_3_shareholder_location_Sweden,0.04274384679050145,0.014864072598819862
yeo_joh_return_usd,0.041065829239255905,0.007721561032525954
issuer_cntry_domicile_name_South Africa,0.040507636270172155,0.010677078850596685
issuer_cntry_domicile_name_China,0.03655523130077073,0.009345163112934794
top_3_shareholder_location_Japan,0.03643695129912753,0.009905373839211846
cntry_of_risk_CH,0.034717382607684664,0.008420295440940122
yeo_joh_top_3_shareholder_percentage,0.03299429742247804,0.008473986105274028
cntry_of_risk_BE,0.03139613199487362,0.01181851839337491
gics_sector_Industrials,0.028572964915029142,0.014441531695865623
gics_sub_ind_Regional Banks,0.027349229227419503,0.007592035385854288
gics_sub_ind_Building Products,0.02570735803610751,0.010186387178874011
issuer_cntry_domicile_name_Austria,0.025123491143617505,0.017872759635516256
gics_sub_ind_Transaction & Payment Processing Services,0.02451053087619067,0.008365437352364126
gics_sub_ind_Air Freight & Logistics,0.022740723954841845,0.006691300261481856
issuer_cntry_domicile_name_South Korea,0.022627573944126046,0.009077893611720775
yeo_joh_hist_gross_profit_usd,0.02214301842372137,0.00710628939520203
gics_sub_ind_Life & Health Insurance,0.021937876325728023,0.003511354935493319
top_2_shareholder_location_Ireland,0.021900657727599637,0.012896773348038602
cntry_of_risk_FR,0.01954776147488797,0.007656141972687265
gics_sub_ind_Diversified Banks,0.0192529675557933,0.007938536869635955
gics_sub_ind_Automobile Manufacturers,0.019121378085817643,0.006894640950802181
top_3_shareholder_location_Hong Kong,0.01878490485698563,0.008315043441465475
gics_sub_ind_Asset Management & Custody Banks,0.01875418454140292,0.014217910558946457
yeo_joh_vola,0.018714739259446344,0.005972306959323797
gics_sub_ind_Rail Transportation,0.018016222838004647,0.005467753541673082
top_3_shareholder_location_Austria,0.017935282029026854,0.009396789059790476
cntry_of_risk_DE,0.016771559674211466,0.005675045208504967
issuer_cntry_domicile_name_Ireland,0.015763173830631715,0.004741910640997023
yeo_joh_net_income_usd,0.01568043952054816,0.003405011312775242
issuer_cntry_domicile_name_Bermuda,0.015218523265468974,0.007464459789233848
gics_sub_ind_IT Consulting & Other Services,0.014636569704196457,0.004933415838656101
gics_sub_ind_Construction & Engineering,0.01250212198863283,0.0041085397903463635
cntry_of_risk_NO,0.012365020222336053,0.010889380094501081
cntry_of_risk_GB,0.012013742728524679,0.005275291655561867
cntry_of_risk_ES,0.01198349645923429,0.005256467780978233
issuer_cntry_domicile_name_Spain,0.01198349645923349,0.005256467780978067
gics_sub_ind_Restaurants,0.011830154572717988,0.004348428925221038
top_3_shareholder_location_Switzerland,0.011808476845654725,0.0056565287861295695
gics_sub_ind_Motorcycle Manufacturers,0.011205017415900121,0.006765856751368597
top_1_shareholder_location_Canada,0.010130530751245714,0.005383409053872356
gics_sub_ind_Systems Software,0.010123748557162693,0.007138071352361324
gics_sub_ind_Semiconductor Materials & Equipment,0.009753509890657786,0.0076553028410354055
gics_sub_ind_Industrial Conglomerates,0.009538892701959012,0.004884765700327556
gics_sub_ind_Trading Companies & Distributors,0.0095147477973633,0.006455307628914713
gics_sub_ind_Interactive Media & Services,0.009138377336769176,0.003973381310916682
top_3_shareholder_location_United States,0.008996814375731221,0.0057076721138136464
gics_sub_ind_Electrical Components & Equipment,0.008952429733068312,0.0026210864897461524
"gics_sub_ind_Hotels, Resorts & Cruise Lines",0.008781279367266248,0.0023890926232570395
top_2_shareholder_location_Norway,0.008157378164718565,0.003642702754742256
top_1_shareholder_location_Sweden,0.007948132941344287,0.004339916791121974
top_3_shareholder_location_Bermuda,0.007908467324978463,0.005158167710979591
top_3_shareholder_location_Belgium,0.007867215769642555,0.00946324773106367
gics_sub_ind_Semiconductors,0.007669342897088138,0.0062514786854378675
cntry_of_risk_FI,0.00739663851386656,0.006548082325173382
issuer_cntry_domicile_name_Finland,0.007396638513866216,0.006548082325173256
gics_sector_Consumer Discretionary,0.0072871798215006665,0.005387901332657377
cntry_of_risk_ID,0.006953011459418979,0.005069342048382695
gics_sub_ind_Commodity Chemicals,0.0068239618464702835,0.0035076394507427416
gics_sub_ind_Human Resource & Employment Services,0.006735171952782315,0.006782510245891831
cntry_of_risk_HK,0.006071745659127182,0.004720868384755132
gics_sector_Materials,0.005563066748524148,0.0035209693194689336
gics_sub_ind_Automotive Parts & Equipment,0.005336544905194451,0.0037620740831935118
cntry_of_risk_SG,0.005233539130979348,0.001763751880102223
gics_sub_ind_Personal Care Products,0.005024970945181029,0.002986545893040935
gics_sub_ind_Water Utilities,0.004857972998327809,0.0043533266158235235
cntry_of_risk_IL,0.004850873809846478,0.004233322170499199
gics_sub_ind_Property & Casualty Insurance,0.004657120556373307,0.005322042440521582
cntry_of_risk_SE,0.004254746308731983,0.005012823411692306
cntry_of_risk_CL,0.0042420018330072366,0.0032970200891893377
cntry_of_risk_TR,0.004048288003409106,0.0028616335715790416
issuer_cntry_domicile_name_Turkey,0.004048288003408706,0.0028616335715788838
gics_sub_ind_Agricultural & Farm Machinery,0.003935280583207123,0.005983709753381488
gics_sub_ind_Financial Exchanges & Data,0.0037582114193806084,0.005728339458124938
yeo_joh_hist_asset_turnover,0.003569598045880329,0.004400457789401521
gics_sub_ind_Marine Transportation,0.0030290843181987825,0.0017361771909805842
gics_sub_ind_Health Care Distributors,0.0030287894891145918,0.002582798081711617
gics_sub_ind_Tobacco,0.002996623811552512,0.002092266844199363
yeo_joh_hist_roa,0.0029366818330547216,0.002437931853105835
yeo_joh_hist_capex_depr,0.002658928853612941,0.0033875211820470156
gics_sub_ind_Technology Distributors,0.002630460421875569,0.0004141871781874758
top_1_shareholder_location_Australia,0.0025925765910405187,0.004311048810585657
issuer_cntry_domicile_name_Greece,0.0025220535984848526,0.0036583304788625065
cntry_of_risk_GR,0.002522053598484486,0.0036583304788623473
gics_sub_ind_Oil & Gas Exploration & Production,0.0025027046505720187,0.0025202971955323042
gics_sub_ind_Passenger Ground Transportation,0.002432079599589354,0.003388594544443843
